brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
10792.0,for_sale,725000.0,1,1,,1047525.0,Boston,Massachusetts,02210,754.0,2010-10-26
74026.0,for_sale,559000.0,1,1,,9784.0,Boston,Massachusetts,02111,499.0,2009-05-04
2563.0,for_sale,1550000.0,12,4,0.04,1417493.0,Boston,Massachusetts,02128,5000.0,
18283.0,for_sale,579900.0,2,2,,928974.0,Boston,Massachusetts,02128,800.0,
15222.0,for_sale,1525000.0,1,2,,116977.0,Midtown,Massachusetts,02210,1410.0,
32314.0,for_sale,2750000.0,3,3,,12081.0,Boston,Massachusetts,02108,3323.0,
22621.0,for_sale,1525000.0,2,2,,116977.0,Boston,Massachusetts,02110,1410.0,
16829.0,for_sale,2499000.0,2,2,,8165.0,Boston,Massachusetts,02110,1463.0,
96184.0,for_sale,1859000.0,2,2,,308161.0,Boston,Massachusetts,02210,1164.0,
28946.0,for_sale,895000.0,1,1,,1395302.0,Boston,Massachusetts,02116,655.0,
16503.0,for_sale,2125000.0,2,2,,1499258.0,Boston,Massachusetts,02110,1337.0,
28946.0,for_sale,1380000.0,2,2,,1395300.0,Boston,Massachusetts,02116,1041.0,
3158.0,for_sale,1419900.0,2,2,,21251.0,Boston,Massachusetts,02118,1027.0,
28946.0,for_sale,2279000.0,2,2,,1395298.0,Boston,Massachusetts,02116,1218.0,
22621.0,for_sale,1035000.0,2,2,,440631.0,Boston,Massachusetts,02127,1010.0,
53982.0,for_sale,325000.0,1,1,0.02,13937.0,Boston,Massachusetts,02122,686.0,2001-06-29
19379.0,for_sale,505000.0,2,1,0.02,1212240.0,Boston,Massachusetts,02125,747.0,2021-06-30
21437.0,for_sale,800000.0,4,2,0.08,388344.0,Revere,Massachusetts,02151,1900.0,
70823.0,for_sale,749000.0,3,4,,384872.0,Boston,Massachusetts,02122,1401.0,
28946.0,for_sale,525000.0,1,1,0.01,470460.0,Boston,Massachusetts,02127,543.0,2018-05-31
52547.0,for_sale,995000.0,2,3,,1065505.0,South Boston,Massachusetts,02127,1338.0,
70435.0,for_sale,1500000.0,9,3,0.09,1566796.0,Boston,Massachusetts,02122,4233.0,
37969.0,for_sale,639900.0,2,2,,1260001.0,Boston,Massachusetts,02125,904.0,2020-09-23
28946.0,for_sale,815000.0,,1,,1395303.0,Boston,Massachusetts,02116,537.0,
28946.0,for_sale,959000.0,,1,,1395297.0,Boston,Massachusetts,02116,579.0,
35075.0,for_sale,1895000.0,2,3,0.03,6401.0,Boston,Massachusetts,02111,1504.0,2010-06-01
22621.0,for_sale,845000.0,1,1,,1245951.0,Boston,Massachusetts,02127,768.0,
17806.0,for_sale,529000.0,2,3,0.1,1335439.0,Boston,Massachusetts,02121,1636.0,
22621.0,for_sale,169000.0,,,,1157171.0,Boston,Massachusetts,02127,200.0,
53120.0,for_sale,369900.0,2,2,,466337.0,Chelsea,Massachusetts,02150,1035.0,2008-05-12
22629.0,for_sale,750000.0,5,3,0.1,1510918.0,Revere,Massachusetts,02151,2178.0,
15937.0,for_sale,239888.0,1,1,,1746256.0,Revere,Massachusetts,02151,599.0,2005-06-29
81923.0,for_sale,559888.0,3,2,0.19,1259293.0,Saugus,Massachusetts,01906,1650.0,
12952.0,for_sale,1550000.0,3,3,0.02,398539.0,Boston,Massachusetts,02127,1980.0,
91294.0,for_sale,309000.0,1,1,4.25,916961.0,Dedham,Massachusetts,02026,744.0,2014-10-23
57226.0,for_sale,399000.0,1,1,0.02,1083309.0,Boston,Massachusetts,02125,673.0,2009-05-08
16829.0,for_sale,995000.0,1,1,,296945.0,Boston,Massachusetts,02210,667.0,
107933.0,for_sale,4495000.0,2,3,,1313762.0,Boston,Massachusetts,02210,1807.0,
12952.0,for_sale,2950000.0,6,6,0.06,9877.0,Boston,Massachusetts,02127,3714.0,
10111.0,for_sale,949900.0,7,2,0.22,986567.0,Saugus,Massachusetts,01906,3172.0,
22621.0,for_sale,2550000.0,3,4,0.06,1760597.0,Boston,Massachusetts,02127,2603.0,
12952.0,for_sale,2999000.0,11,6,0.1,872053.0,Boston,Massachusetts,02127,7993.0,
22621.0,for_sale,799000.0,2,2,,1815206.0,Boston,Massachusetts,02128,1030.0,
59966.0,for_sale,949900.0,6,4,0.18,1272885.0,Revere,Massachusetts,02151,3830.0,
107925.0,for_sale,889900.0,4,2,0.18,1382870.0,Dedham,Massachusetts,02026,1875.0,1996-09-30
28772.0,for_sale,3150000.0,2,3,,296955.0,Boston,Massachusetts,02210,1560.0,
28772.0,for_sale,2486886.0,4,5,0.05,553969.0,Boston,Massachusetts,02128,3740.0,
38539.0,for_sale,1349000.0,2,2,0.02,598529.0,Boston,Massachusetts,02118,1049.0,2019-04-01
53141.0,for_sale,1550000.0,1,2,,116979.0,Boston,Massachusetts,02110,1247.0,
16829.0,for_sale,2250000.0,3,3,0.04,599199.0,Boston,Massachusetts,02118,1787.0,
22760.0,for_sale,1645000.0,2,2,,1288508.0,Boston,Massachusetts,02118,1113.0,
107934.0,for_sale,1065000.0,2,2,,1120830.0,Boston,Massachusetts,02127,1025.0,
16503.0,for_sale,3295000.0,2,3,,1065365.0,Seaport,Massachusetts,02210,2189.0,
38539.0,for_sale,1850000.0,2,2,,178432.0,Boston,Massachusetts,02118,1713.0,
16829.0,for_sale,2725000.0,2,2,,1638103.0,Boston,Massachusetts,02118,1673.0,
16829.0,for_sale,2975000.0,2,2,,1638104.0,Boston,Massachusetts,02118,1664.0,
16829.0,for_sale,1450000.0,2,2,,1638107.0,Boston,Massachusetts,02118,863.0,
12925.0,for_sale,259900.0,1,1,,1731997.0,Everett,Massachusetts,02149,554.0,2021-06-30
70823.0,for_sale,599000.0,6,2,0.15,796134.0,Boston,Massachusetts,02124,2550.0,
15937.0,for_sale,945000.0,9,6,0.23,57831.0,Saugus,Massachusetts,01906,3845.0,
70823.0,for_sale,799000.0,3,1,0.1,197326.0,Boston,Massachusetts,02124,1773.0,
23629.0,for_sale,849000.0,1,2,,481422.0,Boston,Massachusetts,02116,774.0,2018-05-15
52381.0,for_sale,679900.0,1,2,,1746079.0,Milton,Massachusetts,02186,1388.0,2004-08-18
92416.0,for_sale,1600000.0,12,3,0.12,847177.0,Boston,Massachusetts,02126,4509.0,
16829.0,for_sale,4990000.0,2,3,,1245839.0,Boston,Massachusetts,02114,2554.0,
16829.0,for_sale,3425000.0,3,3,,1638102.0,Boston,Massachusetts,02118,1979.0,
16829.0,for_sale,2825000.0,2,2,,1638105.0,Boston,Massachusetts,02118,1664.0,
38539.0,for_sale,619000.0,1,1,0.01,1725006.0,Boston,Massachusetts,02118,577.0,2020-12-24
23629.0,for_sale,1485000.0,2,2,,285325.0,Boston,Massachusetts,02118,1422.0,
16829.0,for_sale,2325000.0,3,3,0.04,1313372.0,Boston,Massachusetts,02109,1686.0,2008-02-07
16829.0,for_sale,3099000.0,3,4,,1760518.0,Boston,Massachusetts,02118,2604.0,
26886.0,for_sale,599900.0,6,3,,1437101.0,Revere,Massachusetts,02151,2590.0,
22648.0,for_sale,899900.0,4,3,0.46,1105802.0,Westwood,Massachusetts,02090,1751.0,1994-02-28
3040.0,for_sale,549999.0,4,2,,1142539.0,Boston,Massachusetts,02126,2226.0,
26491.0,for_sale,649900.0,3,2,0.09,695507.0,Revere,Massachusetts,02151,2107.0,2004-04-12
73955.0,for_sale,675000.0,4,2,0.12,1136624.0,Saugus,Massachusetts,01906,2278.0,
107936.0,for_sale,774900.0,6,3,0.11,494532.0,Revere,Massachusetts,02151,3695.0,
99747.0,for_sale,269850.0,1,1,0.01,792526.0,Boston,Massachusetts,02136,623.0,2014-09-04
3040.0,for_sale,1149999.0,8,4,0.12,1142538.0,Boston,Massachusetts,02126,4452.0,2005-05-11
96184.0,for_sale,2245000.0,2,2,,296961.0,Boston,Massachusetts,02210,1201.0,
107966.0,for_sale,1649000.0,2,4,,240606.0,Boston,Massachusetts,02124,2390.0,2014-11-25
27717.0,for_sale,1300000.0,12,6,0.08,602228.0,Boston,Massachusetts,02121,4677.0,
93798.0,for_sale,3995000.0,4,4,0.05,1220913.0,Boston,Massachusetts,02118,3958.0,
22621.0,for_sale,7200000.0,3,4,,695959.0,Boston,Massachusetts,02210,2674.0,
31660.0,for_sale,589000.0,1,2,,713313.0,Boston,Massachusetts,02128,740.0,
22621.0,for_sale,599000.0,1,1,,739724.0,Boston,Massachusetts,02128,745.0,
68499.0,for_sale,1590000.0,,,1.23,1140379.0,Boston,Massachusetts,02316,,
33714.0,for_sale,630000.0,3,2,0.14,619712.0,Boston,Massachusetts,02136,1232.0,1993-02-17
65108.0,for_sale,1150000.0,6,6,0.13,1450194.0,Boston,Massachusetts,02125,3705.0,
22716.0,for_sale,599000.0,2,3,,508716.0,Milton,Massachusetts,02186,1315.0,2021-03-23
15876.0,for_sale,799900.0,5,2,0.18,360877.0,Boston,Massachusetts,02128,2589.0,
16829.0,for_sale,949000.0,3,3,0.08,280955.0,Boston,Massachusetts,02124,2500.0,
30363.0,for_sale,549900.0,2,2,,1313129.0,Chelsea,Massachusetts,02150,1106.0,
38542.0,for_sale,849500.0,2,1,,928990.0,Boston,Massachusetts,02118,1204.0,1999-03-16
16829.0,for_sale,824999.0,1,1,0.02,1954700.0,Boston,Massachusetts,02111,1045.0,
38539.0,for_sale,2150000.0,2,3,,913919.0,Boston,Massachusetts,02109,1633.0,
22716.0,for_sale,989000.0,3,3,0.03,732584.0,Boston,Massachusetts,02127,1464.0,2008-04-29
59746.0,for_sale,2850000.0,2,3,,8167.0,Boston,Massachusetts,02110,1589.0,
17713.0,for_sale,4999000.0,4,4,,1042462.0,Boston,Massachusetts,02109,3911.0,2014-07-28
16829.0,for_sale,5990000.0,4,4,,1245843.0,Boston,Massachusetts,02114,2956.0,
16829.0,for_sale,5150000.0,3,4,,1245835.0,Boston,Massachusetts,02114,2848.0,
16829.0,for_sale,2050000.0,2,2,,1245840.0,Boston,Massachusetts,02114,1195.0,
22636.0,for_sale,1420000.0,2,2,,588913.0,Boston,Massachusetts,02129,1722.0,2019-07-25
16829.0,for_sale,1975000.0,3,3,0.04,285321.0,Boston,Massachusetts,02118,1918.0,
16829.0,for_sale,4200000.0,2,3,,1245841.0,Boston,Massachusetts,02114,2053.0,
43265.0,for_sale,1224000.0,2,2,0.29,1034916.0,Boston,Massachusetts,02127,1249.0,
70823.0,for_sale,365000.0,2,1,,59740.0,Boston,Massachusetts,02128,842.0,1999-08-19
10732.0,for_sale,415000.0,3,2,0.02,598296.0,Boston,Massachusetts,02119,1199.0,1996-12-20
33714.0,for_sale,935000.0,4,2,0.07,915951.0,Boston,Massachusetts,02125,1830.0,1997-04-23
57226.0,for_sale,1399000.0,5,4,0.03,1757508.0,Boston,Massachusetts,02127,2432.0,
23629.0,for_sale,579000.0,2,1,,624892.0,South Boston,Massachusetts,02127,600.0,2020-04-15
13802.0,for_sale,1299000.0,2,2,0.03,1670935.0,Boston,Massachusetts,02110,1168.0,2013-05-29
38541.0,for_sale,549000.0,2,2,,792717.0,East Boston,Massachusetts,02128,1084.0,2008-11-12
22655.0,for_sale,525000.0,2,2,0.23,630719.0,Chelsea,Massachusetts,02150,1145.0,
16829.0,for_sale,549900.0,2,1,,514590.0,Boston,Massachusetts,02128,1014.0,
17617.0,for_sale,1225000.0,2,2,0.03,1725014.0,Boston,Massachusetts,02110,1216.0,2014-10-14
70823.0,for_sale,1599000.0,3,4,,1308704.0,Boston,Massachusetts,02125,2416.0,
6647.0,for_sale,1529000.0,9,3,0.12,481075.0,Boston,Massachusetts,02124,3567.0,
16829.0,for_sale,2700000.0,2,2,,1638106.0,Boston,Massachusetts,02118,1378.0,
53528.0,for_sale,1325000.0,2,2,,1569548.0,Boston,Massachusetts,02118,1251.0,2012-05-22
3158.0,for_sale,1615900.0,2,2,,21246.0,Boston,Massachusetts,02118,1347.0,
3158.0,for_sale,979900.0,1,1,,21255.0,Boston,Massachusetts,02118,755.0,
22621.0,for_sale,1325000.0,2,2,,440632.0,Boston,Massachusetts,02127,1386.0,
75275.0,for_sale,115000.0,3,1,0.02,1522083.0,Boston,Massachusetts,02124,886.0,
10732.0,for_sale,475000.0,10,6,0.1,1245527.0,Boston,Massachusetts,02125,5286.0,
38539.0,for_sale,665000.0,1,1,,1725011.0,Boston,Massachusetts,02110,746.0,2009-09-04
24037.0,for_sale,419000.0,1,1,0.01,1010736.0,Boston,Massachusetts,02127,560.0,2002-09-18
10077.0,for_sale,1489000.0,8,6,,249616.0,East Boston,Massachusetts,02128,4440.0,
107933.0,for_sale,870000.0,2,3,0.03,1301570.0,Boston,Massachusetts,02127,1375.0,
102339.0,for_sale,445000.0,1,1,0.01,491584.0,Boston,Massachusetts,02127,574.0,
33714.0,for_sale,639900.0,3,2,,1335775.0,Boston,Massachusetts,02125,1259.0,
28337.0,for_sale,949000.0,2,2,,911279.0,Westwood,Massachusetts,02090,1309.0,
98626.0,for_sale,949000.0,2,3,0.03,569336.0,Boston,Massachusetts,02127,1137.0,2007-06-15
70823.0,for_sale,889000.0,2,2,,800729.0,Boston,Massachusetts,02124,1320.0,
16829.0,for_sale,525000.0,,1,,1034918.0,Boston,Massachusetts,02127,499.0,
77414.0,for_sale,889999.0,2,2,,213064.0,Boston,Massachusetts,02114,952.0,
22621.0,for_sale,1995000.0,3,2,0.04,1229798.0,Boston,Massachusetts,02113,1645.0,2006-06-01
16829.0,for_sale,899000.0,2,2,,388611.0,Boston,Massachusetts,02127,1247.0,
15876.0,for_sale,649900.0,3,2,0.01,1051940.0,Revere,Massachusetts,02151,1710.0,2002-02-11
20102.0,for_sale,498000.0,2,2,,1101213.0,Revere,Massachusetts,02151,1060.0,2018-06-15
64621.0,for_sale,999999.0,7,4,0.2,1285809.0,Boston,Massachusetts,02136,3397.0,1988-05-25
16829.0,for_sale,799000.0,5,3,0.19,483170.0,Dedham,Massachusetts,02026,1925.0,
16829.0,for_sale,1200000.0,3,3,,1244251.0,Boston,Massachusetts,02124,2501.0,2018-03-05
16829.0,for_sale,595900.0,2,2,,1752053.0,Boston,Massachusetts,02128,1139.0,
28337.0,for_sale,909000.0,2,2,,911275.0,Westwood,Massachusetts,02090,1235.0,
10792.0,for_sale,739000.0,2,3,,244002.0,Boston,Massachusetts,02128,1270.0,
10792.0,for_sale,689000.0,2,3,,244001.0,Boston,Massachusetts,02128,1175.0,
28337.0,for_sale,949000.0,2,2,,911274.0,Westwood,Massachusetts,02090,1353.0,
28337.0,for_sale,949000.0,2,2,,911272.0,Westwood,Massachusetts,02090,1313.0,
28337.0,for_sale,939000.0,2,2,,911277.0,Westwood,Massachusetts,02090,1260.0,
28337.0,for_sale,929000.0,2,2,,911273.0,Westwood,Massachusetts,02090,1240.0,
28337.0,for_sale,929000.0,2,2,,911280.0,Westwood,Massachusetts,02090,1306.0,
3163.0,for_sale,569900.0,,1,,634708.0,Boston,Massachusetts,02128,568.0,
28337.0,for_sale,949000.0,2,2,,911276.0,Westwood,Massachusetts,02090,1294.0,
28337.0,for_sale,949000.0,2,2,,911278.0,Westwood,Massachusetts,02090,1332.0,
22716.0,for_sale,749000.0,3,2,0.14,1105544.0,Milton,Massachusetts,02186,1430.0,2002-02-28
83620.0,for_sale,650000.0,3,2,0.15,387576.0,Boston,Massachusetts,02136,1676.0,2005-07-29
22716.0,for_sale,799000.0,3,2,0.18,1659772.0,Milton,Massachusetts,02186,1634.0,
30363.0,for_sale,649900.0,2,2,0.11,254435.0,Boston,Massachusetts,02125,927.0,
84466.0,for_sale,599000.0,2,1,0.06,512355.0,Boston,Massachusetts,02128,902.0,2005-08-30
28946.0,for_sale,599000.0,2,2,,16070.0,Boston,Massachusetts,02128,1071.0,2000-06-30
18283.0,for_sale,649000.0,2,2,,1137392.0,Boston,Massachusetts,02128,889.0,
16829.0,for_sale,1975000.0,3,3,0.04,731601.0,Boston,Massachusetts,02118,1918.0,
6405.0,for_sale,1149900.0,,,0.93,230704.0,Westwood,Massachusetts,02090,,1992-08-28
95032.0,for_sale,899000.0,3,2,0.85,18873.0,Milton,Massachusetts,02186,2526.0,1983-12-06
33714.0,for_sale,570000.0,4,2,0.02,979373.0,Boston,Massachusetts,02128,1728.0,2002-04-29
16829.0,for_sale,675000.0,2,2,0.02,325763.0,Boston,Massachusetts,02127,887.0,2019-06-18
16829.0,for_sale,579000.0,2,1,0.02,1405697.0,Boston,Massachusetts,02127,695.0,2020-08-06
22760.0,for_sale,2475000.0,3,3,,1784997.0,Boston,Massachusetts,02118,1768.0,2007-07-19
28946.0,for_sale,2099000.0,2,3,,119288.0,Boston,Massachusetts,02116,1872.0,2019-07-22
58869.0,for_sale,619900.0,2,2,,553736.0,Boston,Massachusetts,02128,800.0,
28703.0,for_sale,359000.0,2,2,,85024.0,Dedham,Massachusetts,02026,864.0,2004-06-30
79443.0,for_sale,550000.0,3,1,0.17,821627.0,Dedham,Massachusetts,02026,1580.0,2001-06-22
22795.0,for_sale,725000.0,4,3,0.47,1212120.0,Westwood,Massachusetts,02090,1710.0,
22783.0,for_sale,659000.0,4,3,,514822.0,Revere,Massachusetts,02151,2460.0,2019-12-20
37020.0,for_sale,949900.0,2,3,0.03,1179930.0,Boston,Massachusetts,02127,1421.0,
16829.0,for_sale,3250000.0,3,3,0.04,1428998.0,Boston,Massachusetts,02111,1882.0,2018-12-11
107977.0,for_sale,2795000.0,2,3,,7162.0,Boston,Massachusetts,02116,1758.0,2005-06-29
15937.0,for_sale,669900.0,3,2,0.19,696354.0,Dedham,Massachusetts,02026,1734.0,
12595.0,for_sale,475000.0,2,1,0.2,158763.0,Revere,Massachusetts,02151,1618.0,
37324.0,for_sale,789900.0,3,2,0.12,1277721.0,Milton,Massachusetts,02186,1530.0,2007-06-29
12967.0,for_sale,999000.0,4,4,0.06,524132.0,Boston,Massachusetts,02125,2876.0,2004-12-01
55318.0,for_sale,469900.0,1,1,,1428468.0,Boston,Massachusetts,02127,550.0,2019-05-03
69379.0,for_sale,1299999.0,4,2,0.03,142448.0,Boston,Massachusetts,02128,2164.0,
16829.0,for_sale,1500000.0,8,4,0.11,420128.0,Boston,Massachusetts,02128,3216.0,
93798.0,for_sale,1695000.0,3,3,0.05,199619.0,Boston,Massachusetts,02118,2040.0,2013-06-24
107977.0,for_sale,2395000.0,2,3,,7160.0,Boston,Massachusetts,02116,1479.0,
3158.0,for_sale,1729900.0,2,2,,21245.0,Boston,Massachusetts,02118,1157.0,
3158.0,for_sale,2399900.0,3,2,,21244.0,Boston,Massachusetts,02118,1712.0,
62384.0,for_sale,585000.0,3,2,0.13,1809251.0,Boston,Massachusetts,02136,1409.0,
17995.0,for_sale,355000.0,2,1,0.02,792525.0,Boston,Massachusetts,02136,877.0,2004-12-27
22627.0,for_sale,1498000.0,2,2,0.03,792894.0,Boston,Massachusetts,02210,1510.0,2019-06-27
84705.0,for_sale,549900.0,2,2,,885747.0,Boston,Massachusetts,02128,858.0,
84533.0,for_sale,529000.0,1,1,,1809336.0,Chelsea,Massachusetts,02150,1225.0,2020-04-10
17659.0,for_sale,675000.0,2,2,0.03,10871.0,Boston,Massachusetts,02127,1318.0,2009-08-21
99285.0,for_sale,750000.0,4,3,0.06,1121718.0,Dedham,Massachusetts,02026,2624.0,2005-02-15
53016.0,for_sale,1050000.0,9,3,0.19,386231.0,Boston,Massachusetts,02126,4938.0,
73555.0,for_sale,579999.0,2,2,,791074.0,Boston,Massachusetts,02128,1097.0,
20102.0,for_sale,1599000.0,8,3,0.05,747198.0,Boston,Massachusetts,02128,3108.0,
31660.0,for_sale,479000.0,1,1,,866200.0,Boston,Massachusetts,02128,605.0,
53120.0,for_sale,1299000.0,2,2,0.04,1323749.0,Boston,Massachusetts,02127,1664.0,2018-07-27
16829.0,for_sale,4200000.0,7,6,0.04,940162.0,Boston,Massachusetts,02118,3872.0,
22760.0,for_sale,934000.0,2,2,,17057.0,Boston,Massachusetts,02125,1223.0,
15222.0,for_sale,849000.0,2,2,,680175.0,South Boston,Massachusetts,02127,1112.0,
16829.0,for_sale,269000.0,1,1,,1316025.0,Revere,Massachusetts,02151,633.0,
84533.0,for_sale,850000.0,4,3,0.12,317229.0,Dedham,Massachusetts,02026,2136.0,2005-03-31
53982.0,for_sale,574900.0,4,3,0.04,1531589.0,Boston,Massachusetts,02119,1760.0,2002-11-08
38539.0,for_sale,3699000.0,3,4,0.05,1732969.0,Boston,Massachusetts,02118,2652.0,
22621.0,for_sale,4499000.0,3,4,,333968.0,Boston,Massachusetts,02118,2623.0,
6344.0,for_sale,699000.0,2,1,0.02,1427751.0,Boston,Massachusetts,02118,725.0,
50913.0,for_sale,1799000.0,2,2,,1102314.0,Boston,Massachusetts,02127,1840.0,
15937.0,for_sale,919000.0,6,2,0.04,1638053.0,Boston,Massachusetts,02128,1888.0,2005-05-16
16829.0,for_sale,585000.0,3,1,0.03,478688.0,Revere,Massachusetts,02151,1140.0,
107977.0,for_sale,959000.0,2,2,0.02,595912.0,Boston,Massachusetts,02116,949.0,2005-01-27
22621.0,for_sale,1495000.0,2,1,,268860.0,Boston,Massachusetts,02116,1200.0,2018-06-18
38539.0,for_sale,835000.0,3,2,0.04,1668558.0,Boston,Massachusetts,02125,1716.0,2003-12-11
22760.0,for_sale,995000.0,2,2,0.03,324592.0,Boston,Massachusetts,02118,1168.0,2012-11-30
53120.0,for_sale,1589000.0,2,2,0.04,260664.0,Boston,Massachusetts,02118,1725.0,2009-04-30
53120.0,for_sale,525000.0,3,2,0.17,33528.0,Boston,Massachusetts,02136,1024.0,1999-11-23
16829.0,for_sale,885000.0,6,4,0.06,668751.0,Boston,Massachusetts,02128,2586.0,
16829.0,for_sale,3495000.0,2,3,,8178.0,Boston,Massachusetts,02110,1779.0,
33714.0,for_sale,1175000.0,4,5,0.05,531885.0,Boston,Massachusetts,02127,2322.0,
98352.0,for_sale,759000.0,1,1,,1762061.0,Boston,Massachusetts,02118,964.0,2014-06-02
33511.0,for_sale,1299900.0,3,2,,558349.0,Boston,Massachusetts,02125,2100.0,
16829.0,for_sale,1895000.0,2,2,,595916.0,Boston,Massachusetts,02116,1321.0,
16829.0,for_sale,1950000.0,3,3,,333964.0,Boston,Massachusetts,02118,1858.0,
53016.0,for_sale,849900.0,3,3,0.48,1072557.0,Dedham,Massachusetts,02026,2189.0,1995-07-28
107300.0,for_sale,523900.0,3,2,0.1,197168.0,Hyde Park,Massachusetts,02136,1104.0,2004-03-31
90197.0,for_sale,399900.0,1,1,0.02,1464972.0,Boston,Massachusetts,02127,700.0,
15513.0,for_sale,582500.0,2,1,,624893.0,Boston,Massachusetts,02127,680.0,2009-02-27
28772.0,for_sale,2690000.0,2,2,,8161.0,Boston,Massachusetts,02110,1498.0,
15937.0,for_sale,1200000.0,5,4,0.14,1755274.0,Revere,Massachusetts,02151,3050.0,
22611.0,for_sale,3500000.0,3,3,,8160.0,Boston,Massachusetts,02110,1741.0,
73955.0,for_sale,760000.0,6,3,0.06,1792067.0,Chelsea,Massachusetts,02150,1429.0,2002-12-09
52547.0,for_sale,995000.0,1,2,,1245983.0,South Boston,Massachusetts,02127,1038.0,
79168.0,for_sale,499900.0,5,1,0.11,603360.0,Boston,Massachusetts,02124,1782.0,
28946.0,for_sale,1025000.0,2,2,,913869.0,Boston,Massachusetts,02111,1357.0,2009-06-09
67875.0,for_sale,1050000.0,4,4,0.04,482188.0,Milton,Massachusetts,02186,2800.0,2004-12-23
22621.0,for_sale,499900.0,1,1,0.01,1647417.0,Boston,Massachusetts,02127,505.0,2001-03-01
107957.0,for_sale,2295000.0,2,2,,8159.0,Boston,Massachusetts,02110,1308.0,2018-08-01
2712.0,for_sale,1575000.0,2,2,0.03,1429003.0,Boston,Massachusetts,02111,1308.0,2014-01-16
9078.0,for_sale,1450000.0,2,2,,1249152.0,Boston,Massachusetts,02118,1160.0,2000-01-31
10732.0,for_sale,850000.0,2,2,0.03,1591835.0,Boston,Massachusetts,02127,1209.0,2007-05-30
16829.0,for_sale,739000.0,2,1,,1758067.0,Boston,Massachusetts,02127,700.0,
31660.0,for_sale,849000.0,2,2,0.03,198220.0,Boston,Massachusetts,02127,1238.0,
17617.0,for_sale,879000.0,1,1,0.02,822790.0,Boston,Massachusetts,02113,913.0,2008-09-15
64053.0,for_sale,2495000.0,2,3,,1167901.0,Boston,Massachusetts,02118,2438.0,
53120.0,for_sale,1949000.0,3,2,,1120831.0,Boston,Massachusetts,02127,1764.0,
16829.0,for_sale,1495000.0,2,3,,1647465.0,Boston,Massachusetts,02118,1656.0,
53141.0,for_sale,549000.0,3,2,0.05,1394717.0,Revere,Massachusetts,02151,1621.0,1984-10-07
68204.0,for_sale,948000.0,4,4,0.16,562570.0,Boston,Massachusetts,02124,3361.0,
91944.0,for_sale,869000.0,5,3,0.39,341820.0,Westwood,Massachusetts,02090,2497.0,
18118.0,for_sale,1500000.0,3,4,0.02,458832.0,Boston,Massachusetts,02127,1617.0,
76769.0,for_sale,849900.0,7,3,0.12,1310588.0,Boston,Massachusetts,02125,2941.0,1999-07-01
53120.0,for_sale,730000.0,4,2,0.35,15010.0,Peabody,Massachusetts,01960,1912.0,
22760.0,for_sale,774999.0,,1,0.02,108216.0,Boston,Massachusetts,02111,740.0,
14482.0,for_sale,465000.0,2,1,,1638220.0,Boston,Massachusetts,02125,828.0,
17230.0,for_sale,739000.0,1,1,0.01,595914.0,Boston,Massachusetts,02116,642.0,2013-11-22
14482.0,for_sale,1100000.0,5,2,0.06,1638219.0,Boston,Massachusetts,02125,2510.0,
14482.0,for_sale,635000.0,3,1,,1638221.0,Boston,Massachusetts,02125,1338.0,
84533.0,for_sale,1199000.0,5,5,0.12,1821322.0,Boston,Massachusetts,02126,3528.0,2002-09-11
34612.0,for_sale,949000.0,1,1,0.02,203595.0,Boston,Massachusetts,02118,985.0,
3158.0,for_sale,1309900.0,3,4,,21247.0,Boston,Massachusetts,02118,1027.0,
3158.0,for_sale,1259900.0,1,1,,21236.0,Boston,Massachusetts,02118,817.0,
73955.0,for_sale,520000.0,3,2,0.13,1451438.0,Boston,Massachusetts,02136,2007.0,2008-12-30
778.0,for_sale,999900.0,6,3,0.04,962691.0,Boston,Massachusetts,02128,2736.0,
12934.0,for_sale,579000.0,2,2,0.06,723020.0,Boston,Massachusetts,02128,731.0,
15876.0,for_sale,899900.0,3,3,0.03,7963.0,Boston,Massachusetts,02128,1760.0,2003-07-31
38539.0,for_sale,589000.0,2,2,,249868.0,Boston,Massachusetts,02128,941.0,
69719.0,for_sale,525000.0,3,2,,870200.0,Boston,Massachusetts,02124,1013.0,
38541.0,for_sale,1850000.0,2,2,,388359.0,Boston,Massachusetts,02118,1900.0,
69719.0,for_sale,560000.0,3,2,,870202.0,Boston,Massachusetts,02124,1013.0,
24036.0,for_sale,1299000.0,10,3,0.09,823207.0,Boston,Massachusetts,02121,4461.0,
15223.0,for_sale,1175000.0,1,1,,1226105.0,Seaport,Massachusetts,02210,1244.0,1997-02-27
52547.0,for_sale,585000.0,1,1,,1435692.0,Boston,Massachusetts,02118,565.0,2002-09-30
16829.0,for_sale,4200000.0,3,3,0.05,1429000.0,Boston,Massachusetts,02111,2349.0,
53118.0,for_sale,2499000.0,2,2,,296951.0,Boston,Massachusetts,02210,1249.0,
53120.0,for_sale,550000.0,1,1,,796018.0,Boston,Massachusetts,02128,647.0,2016-11-14
23629.0,for_sale,1950000.0,3,3,,313371.0,South End,Massachusetts,02118,1858.0,
16829.0,for_sale,1589000.0,4,2,,78218.0,Boston,Massachusetts,02127,1818.0,
20102.0,for_sale,949900.0,6,3,0.16,148276.0,Boston,Massachusetts,02136,3964.0,
22619.0,for_sale,525000.0,2,2,0.02,1761616.0,Boston,Massachusetts,02128,733.0,
